region,solar_radiation,date
안동,0.0,2022-06-10-05:00
안동,0.07,2022-06-10-06:00
안동,0.45,2022-06-10-07:00
안동,1.23,2022-06-10-08:00
안동,1.95,2022-06-10-09:00
안동,2.59,2022-06-10-10:00
안동,3.01,2022-06-10-11:00
안동,3.28,2022-06-10-12:00
안동,3.37,2022-06-10-13:00
안동,3.21,2022-06-10-14:00
안동,2.27,2022-06-10-15:00
안동,1.76,2022-06-10-16:00
안동,1.04,2022-06-10-17:00
안동,0.57,2022-06-10-18:00
안동,0.25,2022-06-10-19:00
안동,0.02,2022-06-10-20:00
안동,0.0,2022-06-10-21:00
안동,0.0,2022-06-11-00:00
안동,0.0,2022-06-11-01:00
안동,0.0,2022-06-11-02:00
안동,0.0,2022-06-11-03:00
안동,0.0,2022-06-11-04:00
안동,0.0,2022-06-11-05:00
안동,0.02,2022-06-11-06:00
안동,0.38,2022-06-11-07:00
안동,0.94,2022-06-11-08:00
안동,1.44,2022-06-11-09:00
안동,1.83,2022-06-11-10:00
안동,2.8,2022-06-11-11:00
안동,2.78,2022-06-11-12:00
안동,3.48,2022-06-11-13:00
안동,3.39,2022-06-11-14:00
안동,3.11,2022-06-11-15:00
안동,1.73,2022-06-11-16:00
안동,0.87,2022-06-11-17:00
안동,0.81,2022-06-11-18:00
안동,0.47,2022-06-11-19:00
안동,0.03,2022-06-11-20:00
안동,0.0,2022-06-11-21:00
안동,0.0,2022-06-12-00:00
안동,0.0,2022-06-12-01:00
안동,0.0,2022-06-12-02:00
안동,0.0,2022-06-12-03:00
안동,0.0,2022-06-12-04:00
안동,0.0,2022-06-12-05:00
안동,0.07,2022-06-12-06:00
안동,0.59,2022-06-12-07:00
안동,1.17,2022-06-12-08:00
안동,2.05,2022-06-12-09:00
안동,2.7,2022-06-12-10:00
안동,3.19,2022-06-12-11:00
안동,3.53,2022-06-12-12:00
안동,3.28,2022-06-12-13:00
안동,3.09,2022-06-12-14:00
안동,2.09,2022-06-12-15:00
안동,1.72,2022-06-12-16:00
안동,1.42,2022-06-12-17:00
안동,0.85,2022-06-12-18:00
안동,0.31,2022-06-12-19:00
안동,0.04,2022-06-12-20:00
안동,0.0,2022-06-12-21:00
안동,0.0,2022-06-13-00:00
안동,0.0,2022-06-13-01:00
안동,0.0,2022-06-13-02:00
안동,0.0,2022-06-13-03:00
안동,0.0,2022-06-13-04:00
안동,0.0,2022-06-13-05:00
안동,0.1,2022-06-13-06:00
안동,0.44,2022-06-13-07:00
안동,0.57,2022-06-13-08:00
안동,0.69,2022-06-13-09:00
안동,0.75,2022-06-13-10:00
안동,1.48,2022-06-13-11:00
안동,2.15,2022-06-13-12:00
안동,2.32,2022-06-13-13:00
안동,3.08,2022-06-13-14:00
안동,2.91,2022-06-13-15:00
안동,2.12,2022-06-13-16:00
안동,1.96,2022-06-13-17:00
안동,1.2,2022-06-13-18:00
안동,0.41,2022-06-13-19:00
안동,0.05,2022-06-13-20:00
안동,0.0,2022-06-13-21:00
안동,0.0,2022-06-14-00:00
안동,0.0,2022-06-14-01:00
안동,0.0,2022-06-14-02:00
안동,0.0,2022-06-14-03:00
안동,0.0,2022-06-14-04:00
안동,0.0,2022-06-14-05:00
안동,0.0,2022-06-14-06:00
안동,0.18,2022-06-14-07:00
안동,0.55,2022-06-14-08:00
안동,0.63,2022-06-14-09:00
안동,1.09,2022-06-14-10:00
안동,1.06,2022-06-14-11:00
안동,0.4,2022-06-14-12:00
안동,0.67,2022-06-14-13:00
안동,0.47,2022-06-14-14:00
안동,0.6,2022-06-14-15:00
안동,0.67,2022-06-14-16:00
안동,0.79,2022-06-14-17:00
안동,0.63,2022-06-14-18:00
안동,0.11,2022-06-14-19:00
안동,0.02,2022-06-14-20:00
안동,0.0,2022-06-14-21:00
안동,0.0,2022-06-15-00:00
안동,0.0,2022-06-15-01:00
안동,0.0,2022-06-15-02:00
안동,0.0,2022-06-15-03:00
안동,0.0,2022-06-15-04:00
안동,0.0,2022-06-15-05:00
안동,0.01,2022-06-15-06:00
안동,0.09,2022-06-15-07:00
안동,0.19,2022-06-15-08:00
안동,0.41,2022-06-15-09:00
안동,0.69,2022-06-15-10:00
안동,0.7,2022-06-15-11:00
안동,0.89,2022-06-15-12:00
안동,1.91,2022-06-15-13:00
안동,2.59,2022-06-15-14:00
안동,2.64,2022-06-15-15:00
안동,1.37,2022-06-15-16:00
안동,1.11,2022-06-15-17:00
안동,1.25,2022-06-15-18:00
안동,0.48,2022-06-15-19:00
안동,0.04,2022-06-15-20:00
안동,0.0,2022-06-15-21:00
안동,0.0,2022-06-16-00:00
안동,0.0,2022-06-16-01:00
안동,0.0,2022-06-16-02:00
안동,0.0,2022-06-16-03:00
안동,0.0,2022-06-16-04:00
안동,0.0,2022-06-16-05:00
안동,0.02,2022-06-16-06:00
안동,0.35,2022-06-16-07:00
안동,1.19,2022-06-16-08:00
안동,0.94,2022-06-16-09:00
안동,2.39,2022-06-16-10:00
안동,3.54,2022-06-16-11:00
안동,2.91,2022-06-16-12:00
안동,3.48,2022-06-16-13:00
안동,2.88,2022-06-16-14:00
안동,2.71,2022-06-16-15:00
안동,1.7,2022-06-16-16:00
안동,1.55,2022-06-16-17:00
안동,1.3,2022-06-16-18:00
안동,0.57,2022-06-16-19:00
안동,0.06,2022-06-16-20:00
안동,0.0,2022-06-16-21:00
안동,0.0,2022-06-17-00:00
안동,0.0,2022-06-17-01:00
안동,0.0,2022-06-17-02:00
안동,0.0,2022-06-17-03:00
안동,0.0,2022-06-17-04:00
안동,0.0,2022-06-17-05:00
안동,0.08,2022-06-17-06:00
안동,0.49,2022-06-17-07:00
안동,1.37,2022-06-17-08:00
안동,1.68,2022-06-17-09:00
안동,2.53,2022-06-17-10:00
안동,3.15,2022-06-17-11:00
안동,3.48,2022-06-17-12:00
안동,3.63,2022-06-17-13:00
안동,3.32,2022-06-17-14:00
안동,2.99,2022-06-17-15:00
안동,2.55,2022-06-17-16:00
안동,1.73,2022-06-17-17:00
안동,1.22,2022-06-17-18:00
안동,0.4,2022-06-17-19:00
안동,0.06,2022-06-17-20:00
안동,0.0,2022-06-17-21:00
안동,0.0,2022-06-18-00:00
안동,0.0,2022-06-18-01:00
안동,0.0,2022-06-18-02:00
안동,0.0,2022-06-18-03:00
안동,0.0,2022-06-18-04:00
안동,0.0,2022-06-18-05:00
안동,0.03,2022-06-18-06:00
안동,0.32,2022-06-18-07:00
안동,0.76,2022-06-18-08:00
안동,1.86,2022-06-18-09:00
안동,2.58,2022-06-18-10:00
안동,3.1,2022-06-18-11:00
안동,3.4,2022-06-18-12:00
안동,3.52,2022-06-18-13:00
안동,3.39,2022-06-18-14:00
안동,3.01,2022-06-18-15:00
안동,2.25,2022-06-18-16:00
안동,1.2,2022-06-18-17:00
안동,1.1,2022-06-18-18:00
안동,0.42,2022-06-18-19:00
안동,0.07,2022-06-18-20:00
안동,0.0,2022-06-18-21:00
안동,0.0,2022-06-19-00:00
안동,0.0,2022-06-19-01:00
안동,0.0,2022-06-19-02:00
안동,0.0,2022-06-19-03:00
안동,0.0,2022-06-19-04:00
안동,0.0,2022-06-19-05:00
안동,0.07,2022-06-19-06:00
안동,0.35,2022-06-19-07:00
안동,0.91,2022-06-19-08:00
안동,1.82,2022-06-19-09:00
안동,2.49,2022-06-19-10:00
안동,3.01,2022-06-19-11:00
안동,3.32,2022-06-19-12:00
안동,3.47,2022-06-19-13:00
안동,3.36,2022-06-19-14:00
안동,3.02,2022-06-19-15:00
안동,2.53,2022-06-19-16:00
안동,1.88,2022-06-19-17:00
안동,1.12,2022-06-19-18:00
안동,0.44,2022-06-19-19:00
안동,0.04,2022-06-19-20:00
안동,0.0,2022-06-19-21:00
안동,0.0,2022-06-20-00:00
안동,0.0,2022-06-20-01:00
안동,0.0,2022-06-20-02:00
안동,0.0,2022-06-20-03:00
안동,0.0,2022-06-20-04:00
안동,0.0,2022-06-20-05:00
안동,0.07,2022-06-20-06:00
안동,0.53,2022-06-20-07:00
안동,1.17,2022-06-20-08:00
안동,1.81,2022-06-20-09:00
안동,2.45,2022-06-20-10:00
안동,2.99,2022-06-20-11:00
안동,3.31,2022-06-20-12:00
안동,3.39,2022-06-20-13:00
안동,3.22,2022-06-20-14:00
안동,3.01,2022-06-20-15:00
안동,2.52,2022-06-20-16:00
안동,1.88,2022-06-20-17:00
안동,1.21,2022-06-20-18:00
안동,0.51,2022-06-20-19:00
안동,0.05,2022-06-20-20:00
안동,0.0,2022-06-20-21:00
안동,0.0,2022-06-21-00:00
안동,0.0,2022-06-21-01:00
안동,0.0,2022-06-21-02:00
안동,0.0,2022-06-21-03:00
안동,0.0,2022-06-21-04:00
안동,0.0,2022-06-21-05:00
안동,0.06,2022-06-21-06:00
안동,0.51,2022-06-21-07:00
안동,1.13,2022-06-21-08:00
안동,1.86,2022-06-21-09:00
안동,2.53,2022-06-21-10:00
안동,3.07,2022-06-21-11:00
안동,3.41,2022-06-21-12:00
안동,3.59,2022-06-21-13:00
안동,3.42,2022-06-21-14:00
안동,2.98,2022-06-21-15:00
안동,2.39,2022-06-21-16:00
안동,1.85,2022-06-21-17:00
안동,1.15,2022-06-21-18:00
안동,0.51,2022-06-21-19:00
안동,0.05,2022-06-21-20:00
안동,0.0,2022-06-21-21:00
안동,0.0,2022-06-22-00:00
안동,0.0,2022-06-22-01:00
안동,0.0,2022-06-22-02:00
안동,0.0,2022-06-22-03:00
안동,0.0,2022-06-22-04:00
안동,0.0,2022-06-22-05:00
안동,0.06,2022-06-22-06:00
안동,0.42,2022-06-22-07:00
안동,1.16,2022-06-22-08:00
안동,1.83,2022-06-22-09:00
안동,2.04,2022-06-22-10:00
안동,3.02,2022-06-22-11:00
안동,3.34,2022-06-22-12:00
안동,3.48,2022-06-22-13:00
안동,3.36,2022-06-22-14:00
안동,3.07,2022-06-22-15:00
안동,2.27,2022-06-22-16:00
안동,1.59,2022-06-22-17:00
안동,1.27,2022-06-22-18:00
안동,0.52,2022-06-22-19:00
안동,0.06,2022-06-22-20:00
안동,0.0,2022-06-22-21:00
안동,0.0,2022-06-23-00:00
안동,0.0,2022-06-23-01:00
안동,0.0,2022-06-23-02:00
안동,0.0,2022-06-23-03:00
안동,0.0,2022-06-23-04:00
안동,0.0,2022-06-23-05:00
안동,0.03,2022-06-23-06:00
안동,0.41,2022-06-23-07:00
안동,1.19,2022-06-23-08:00
안동,1.73,2022-06-23-09:00
안동,2.26,2022-06-23-10:00
안동,0.86,2022-06-23-11:00
안동,0.57,2022-06-23-12:00
안동,1.1,2022-06-23-13:00
안동,0.24,2022-06-23-14:00
안동,0.49,2022-06-23-15:00
안동,0.66,2022-06-23-16:00
안동,0.59,2022-06-23-17:00
안동,0.17,2022-06-23-18:00
안동,0.06,2022-06-23-19:00
안동,0.01,2022-06-23-20:00
안동,0.0,2022-06-23-21:00
안동,0.0,2022-06-24-00:00
안동,0.0,2022-06-24-01:00
안동,0.0,2022-06-24-02:00
안동,0.0,2022-06-24-03:00
안동,0.0,2022-06-24-04:00
안동,0.0,2022-06-24-05:00
안동,0.0,2022-06-24-06:00
안동,0.17,2022-06-24-07:00
안동,0.54,2022-06-24-08:00
안동,0.85,2022-06-24-09:00
안동,1.88,2022-06-24-10:00
안동,2.49,2022-06-24-11:00
안동,2.72,2022-06-24-12:00
안동,2.28,2022-06-24-13:00
안동,2.36,2022-06-24-14:00
안동,2.65,2022-06-24-15:00
안동,2.82,2022-06-24-16:00
안동,2.07,2022-06-24-17:00
안동,1.31,2022-06-24-18:00
안동,0.56,2022-06-24-19:00
안동,0.06,2022-06-24-20:00
안동,0.0,2022-06-24-21:00
안동,0.0,2022-06-25-00:00
안동,0.0,2022-06-25-01:00
안동,0.0,2022-06-25-02:00
안동,0.0,2022-06-25-03:00
안동,0.0,2022-06-25-04:00
안동,0.0,2022-06-25-05:00
안동,0.05,2022-06-25-06:00
안동,0.53,2022-06-25-07:00
안동,1.2,2022-06-25-08:00
안동,1.91,2022-06-25-09:00
안동,2.39,2022-06-25-10:00
안동,2.81,2022-06-25-11:00
안동,3.47,2022-06-25-12:00
안동,3.4,2022-06-25-13:00
안동,3.41,2022-06-25-14:00
안동,2.52,2022-06-25-15:00
안동,2.1,2022-06-25-16:00
안동,1.6,2022-06-25-17:00
안동,0.21,2022-06-25-18:00
안동,0.41,2022-06-25-19:00
안동,0.1,2022-06-25-20:00
안동,0.0,2022-06-25-21:00
안동,0.0,2022-06-26-00:00
안동,0.0,2022-06-26-01:00
안동,0.0,2022-06-26-02:00
안동,0.0,2022-06-26-03:00
안동,0.0,2022-06-26-04:00
안동,0.0,2022-06-26-05:00
안동,0.06,2022-06-26-06:00
안동,0.42,2022-06-26-07:00
안동,0.66,2022-06-26-08:00
안동,0.73,2022-06-26-09:00
안동,0.82,2022-06-26-10:00
안동,1.14,2022-06-26-11:00
안동,0.89,2022-06-26-12:00
안동,0.6,2022-06-26-13:00
안동,0.87,2022-06-26-14:00
안동,2.4,2022-06-26-15:00
안동,1.94,2022-06-26-16:00
안동,0.94,2022-06-26-17:00
안동,1.04,2022-06-26-18:00
안동,0.35,2022-06-26-19:00
안동,0.02,2022-06-26-20:00
안동,0.0,2022-06-26-21:00
안동,0.0,2022-06-27-00:00
안동,0.0,2022-06-27-01:00
안동,0.0,2022-06-27-02:00
안동,0.0,2022-06-27-03:00
안동,0.0,2022-06-27-04:00
안동,0.0,2022-06-27-05:00
안동,0.03,2022-06-27-06:00
안동,0.35,2022-06-27-07:00
안동,0.72,2022-06-27-08:00
안동,1.39,2022-06-27-09:00
안동,1.22,2022-06-27-10:00
안동,1.01,2022-06-27-11:00
안동,1.63,2022-06-27-12:00
안동,1.96,2022-06-27-13:00
안동,1.48,2022-06-27-14:00
안동,0.3,2022-06-27-15:00
안동,0.55,2022-06-27-16:00
안동,0.46,2022-06-27-17:00
안동,0.35,2022-06-27-18:00
안동,0.19,2022-06-27-19:00
안동,0.02,2022-06-27-20:00
안동,0.0,2022-06-27-21:00
안동,0.0,2022-06-28-00:00
안동,0.0,2022-06-28-01:00
안동,0.0,2022-06-28-02:00
안동,0.0,2022-06-28-03:00
안동,0.0,2022-06-28-04:00
안동,0.0,2022-06-28-05:00
안동,0.04,2022-06-28-06:00
안동,0.3,2022-06-28-07:00
안동,0.79,2022-06-28-08:00
안동,1.84,2022-06-28-09:00
안동,1.42,2022-06-28-10:00
안동,1.38,2022-06-28-11:00
안동,2.02,2022-06-28-12:00
안동,2.95,2022-06-28-13:00
안동,2.95,2022-06-28-14:00
안동,3.0,2022-06-28-15:00
안동,2.34,2022-06-28-16:00
안동,1.28,2022-06-28-17:00
안동,1.1,2022-06-28-18:00
안동,0.41,2022-06-28-19:00
안동,0.06,2022-06-28-20:00
안동,0.0,2022-06-28-21:00
안동,0.0,2022-06-29-00:00
안동,0.0,2022-06-29-01:00
안동,0.0,2022-06-29-02:00
안동,0.0,2022-06-29-03:00
안동,0.0,2022-06-29-04:00
안동,0.0,2022-06-29-05:00
안동,0.01,2022-06-29-06:00
안동,0.06,2022-06-29-07:00
안동,0.48,2022-06-29-08:00
안동,0.65,2022-06-29-09:00
안동,0.86,2022-06-29-10:00
안동,1.07,2022-06-29-11:00
안동,2.09,2022-06-29-12:00
안동,1.17,2022-06-29-13:00
안동,1.23,2022-06-29-14:00
안동,3.18,2022-06-29-15:00
안동,2.06,2022-06-29-16:00
안동,0.54,2022-06-29-17:00
안동,0.81,2022-06-29-18:00
안동,0.19,2022-06-29-19:00
안동,0.03,2022-06-29-20:00
안동,0.0,2022-06-29-21:00
안동,0.0,2022-06-30-00:00
안동,0.0,2022-06-30-01:00
안동,0.0,2022-06-30-02:00
안동,0.0,2022-06-30-03:00
안동,0.0,2022-06-30-04:00
안동,0.0,2022-06-30-05:00
안동,0.03,2022-06-30-06:00
안동,0.34,2022-06-30-07:00
안동,0.6,2022-06-30-08:00
안동,0.68,2022-06-30-09:00
안동,1.2,2022-06-30-10:00
안동,0.76,2022-06-30-11:00
안동,2.15,2022-06-30-12:00
안동,1.82,2022-06-30-13:00
안동,2.94,2022-06-30-14:00
안동,1.05,2022-06-30-15:00
안동,2.0,2022-06-30-16:00
안동,0.9,2022-06-30-17:00
안동,0.51,2022-06-30-18:00
안동,0.29,2022-06-30-19:00
안동,0.02,2022-06-30-20:00
안동,0.0,2022-06-30-21:00
안동,0.0,2022-07-01-00:00
안동,0.0,2022-07-01-01:00
안동,0.0,2022-07-01-02:00
안동,0.0,2022-07-01-03:00
안동,0.0,2022-07-01-04:00
안동,0.0,2022-07-01-05:00
안동,0.06,2022-07-01-06:00
안동,0.6,2022-07-01-07:00
안동,1.15,2022-07-01-08:00
안동,1.91,2022-07-01-09:00
안동,2.63,2022-07-01-10:00
안동,3.17,2022-07-01-11:00
안동,3.45,2022-07-01-12:00
안동,3.67,2022-07-01-13:00
안동,3.04,2022-07-01-14:00
안동,3.22,2022-07-01-15:00
안동,2.69,2022-07-01-16:00
안동,2.01,2022-07-01-17:00
안동,1.32,2022-07-01-18:00
안동,0.52,2022-07-01-19:00
안동,0.07,2022-07-01-20:00
안동,0.0,2022-07-01-21:00
안동,0.0,2022-07-02-00:00
안동,0.0,2022-07-02-01:00
안동,0.0,2022-07-02-02:00
안동,0.0,2022-07-02-03:00
안동,0.0,2022-07-02-04:00
안동,0.0,2022-07-02-05:00
안동,0.05,2022-07-02-06:00
안동,0.6,2022-07-02-07:00
안동,1.32,2022-07-02-08:00
안동,2.05,2022-07-02-09:00
안동,2.68,2022-07-02-10:00
안동,3.21,2022-07-02-11:00
안동,3.48,2022-07-02-12:00
안동,2.62,2022-07-02-13:00
안동,3.07,2022-07-02-14:00
안동,3.07,2022-07-02-15:00
안동,2.4,2022-07-02-16:00
안동,2.36,2022-07-02-17:00
안동,1.32,2022-07-02-18:00
안동,0.54,2022-07-02-19:00
안동,0.09,2022-07-02-20:00
안동,0.0,2022-07-02-21:00
안동,0.0,2022-07-03-00:00
안동,0.0,2022-07-03-01:00
안동,0.0,2022-07-03-02:00
안동,0.0,2022-07-03-03:00
안동,0.0,2022-07-03-04:00
안동,0.0,2022-07-03-05:00
안동,0.06,2022-07-03-06:00
안동,0.48,2022-07-03-07:00
안동,1.09,2022-07-03-08:00
안동,2.13,2022-07-03-09:00
안동,2.59,2022-07-03-10:00
안동,2.88,2022-07-03-11:00
안동,3.32,2022-07-03-12:00
안동,3.6,2022-07-03-13:00
안동,3.35,2022-07-03-14:00
안동,1.96,2022-07-03-15:00
안동,2.34,2022-07-03-16:00
안동,1.81,2022-07-03-17:00
안동,1.22,2022-07-03-18:00
안동,0.52,2022-07-03-19:00
안동,0.07,2022-07-03-20:00
안동,0.0,2022-07-03-21:00
안동,0.0,2022-07-04-00:00
안동,0.0,2022-07-04-01:00
안동,0.0,2022-07-04-02:00
안동,0.0,2022-07-04-03:00
안동,0.0,2022-07-04-04:00
안동,0.0,2022-07-04-05:00
안동,0.06,2022-07-04-06:00
안동,0.62,2022-07-04-07:00
안동,1.24,2022-07-04-08:00
안동,1.99,2022-07-04-09:00
안동,2.56,2022-07-04-10:00
안동,2.54,2022-07-04-11:00
안동,1.67,2022-07-04-12:00
안동,3.43,2022-07-04-13:00
안동,2.48,2022-07-04-14:00
안동,1.7,2022-07-04-15:00
안동,1.26,2022-07-04-16:00
안동,2.24,2022-07-04-17:00
안동,0.91,2022-07-04-18:00
안동,0.13,2022-07-04-19:00
안동,0.01,2022-07-04-20:00
안동,0.0,2022-07-04-21:00
안동,0.0,2022-07-05-00:00
안동,0.0,2022-07-05-01:00
안동,0.0,2022-07-05-02:00
안동,0.0,2022-07-05-03:00
안동,0.0,2022-07-05-04:00
안동,0.0,2022-07-05-05:00
안동,0.06,2022-07-05-06:00
안동,0.44,2022-07-05-07:00
안동,0.92,2022-07-05-08:00
안동,0.96,2022-07-05-09:00
안동,1.38,2022-07-05-10:00
안동,2.09,2022-07-05-11:00
안동,2.53,2022-07-05-12:00
안동,2.17,2022-07-05-13:00
안동,1.34,2022-07-05-14:00
안동,1.85,2022-07-05-15:00
안동,1.18,2022-07-05-16:00
안동,1.16,2022-07-05-17:00
안동,0.99,2022-07-05-18:00
안동,0.44,2022-07-05-19:00
안동,0.01,2022-07-05-20:00
안동,0.0,2022-07-05-21:00
안동,0.0,2022-07-06-00:00
안동,0.0,2022-07-06-01:00
안동,0.0,2022-07-06-02:00
안동,0.0,2022-07-06-03:00
안동,0.0,2022-07-06-04:00
안동,0.0,2022-07-06-05:00
안동,0.0,2022-07-06-06:00
안동,0.08,2022-07-06-07:00
안동,0.3,2022-07-06-08:00
안동,0.16,2022-07-06-09:00
안동,0.28,2022-07-06-10:00
안동,1.14,2022-07-06-11:00
안동,2.83,2022-07-06-12:00
안동,3.38,2022-07-06-13:00
안동,2.43,2022-07-06-14:00
안동,2.1,2022-07-06-15:00
안동,2.19,2022-07-06-16:00
안동,1.19,2022-07-06-17:00
안동,0.97,2022-07-06-18:00
안동,0.29,2022-07-06-19:00
안동,0.03,2022-07-06-20:00
안동,0.0,2022-07-06-21:00
안동,0.0,2022-07-07-00:00
안동,0.0,2022-07-07-01:00
안동,0.0,2022-07-07-02:00
안동,0.0,2022-07-07-03:00
안동,0.0,2022-07-07-04:00
안동,0.0,2022-07-07-05:00
안동,0.04,2022-07-07-06:00
안동,0.25,2022-07-07-07:00
안동,1.29,2022-07-07-08:00
안동,1.1,2022-07-07-09:00
안동,1.18,2022-07-07-10:00
안동,2.03,2022-07-07-11:00
안동,2.12,2022-07-07-12:00
안동,1.99,2022-07-07-13:00
안동,2.1,2022-07-07-14:00
안동,2.21,2022-07-07-15:00
안동,0.89,2022-07-07-16:00
안동,0.65,2022-07-07-17:00
안동,0.22,2022-07-07-18:00
안동,0.29,2022-07-07-19:00
안동,0.03,2022-07-07-20:00
안동,0.0,2022-07-07-21:00
안동,0.0,2022-07-08-00:00
안동,0.0,2022-07-08-01:00
안동,0.0,2022-07-08-02:00
안동,0.0,2022-07-08-03:00
안동,0.0,2022-07-08-04:00
안동,0.0,2022-07-08-05:00
안동,0.01,2022-07-08-06:00
안동,0.2,2022-07-08-07:00
안동,0.2,2022-07-08-08:00
안동,0.77,2022-07-08-09:00
안동,1.2,2022-07-08-10:00
안동,0.96,2022-07-08-11:00
안동,2.8,2022-07-08-12:00
안동,2.44,2022-07-08-13:00
안동,2.79,2022-07-08-14:00
안동,2.76,2022-07-08-15:00
안동,2.5,2022-07-08-16:00
안동,1.72,2022-07-08-17:00
안동,0.94,2022-07-08-18:00
안동,0.58,2022-07-08-19:00
안동,0.07,2022-07-08-20:00
안동,0.0,2022-07-08-21:00
안동,0.0,2022-07-09-00:00
안동,0.0,2022-07-09-01:00
안동,0.0,2022-07-09-02:00
안동,0.0,2022-07-09-03:00
안동,0.0,2022-07-09-04:00
안동,0.0,2022-07-09-05:00
안동,0.03,2022-07-09-06:00
안동,0.32,2022-07-09-07:00
안동,0.5,2022-07-09-08:00
안동,0.77,2022-07-09-09:00
안동,1.62,2022-07-09-10:00
안동,2.9,2022-07-09-11:00
안동,3.0,2022-07-09-12:00
안동,2.08,2022-07-09-13:00
안동,2.2,2022-07-09-14:00
안동,2.55,2022-07-09-15:00
안동,2.25,2022-07-09-16:00
안동,1.86,2022-07-09-17:00
안동,1.14,2022-07-09-18:00
안동,0.51,2022-07-09-19:00
안동,0.06,2022-07-09-20:00
안동,0.0,2022-07-09-21:00
안동,0.0,2022-07-10-00:00
안동,0.0,2022-07-10-01:00
안동,0.0,2022-07-10-02:00
안동,0.0,2022-07-10-03:00
안동,0.0,2022-07-10-04:00
안동,0.0,2022-07-10-05:00
안동,0.03,2022-07-10-06:00
안동,0.3,2022-07-10-07:00
안동,0.74,2022-07-10-08:00
안동,1.68,2022-07-10-09:00
안동,2.6,2022-07-10-10:00
안동,2.33,2022-07-10-11:00
안동,1.93,2022-07-10-12:00
안동,3.14,2022-07-10-13:00
안동,2.56,2022-07-10-14:00
안동,2.46,2022-07-10-15:00
안동,2.25,2022-07-10-16:00
안동,1.07,2022-07-10-17:00
안동,0.29,2022-07-10-18:00
안동,0.2,2022-07-10-19:00
안동,0.04,2022-07-10-20:00
안동,0.0,2022-07-10-21:00
안동,0.0,2022-07-11-00:00
안동,0.0,2022-07-11-01:00
안동,0.0,2022-07-11-02:00
안동,0.0,2022-07-11-03:00
안동,0.0,2022-07-11-04:00
안동,0.0,2022-07-11-05:00
안동,0.0,2022-07-11-06:00
안동,0.03,2022-07-11-07:00
안동,0.06,2022-07-11-08:00
안동,0.16,2022-07-11-09:00
안동,0.13,2022-07-11-10:00
안동,0.11,2022-07-11-11:00
안동,0.17,2022-07-11-12:00
안동,0.56,2022-07-11-13:00
안동,0.93,2022-07-11-14:00
안동,2.24,2022-07-11-15:00
안동,1.16,2022-07-11-16:00
안동,0.86,2022-07-11-17:00
안동,0.34,2022-07-11-18:00
안동,0.3,2022-07-11-19:00
안동,0.01,2022-07-11-20:00
안동,0.0,2022-07-11-21:00
안동,0.0,2022-07-12-00:00
안동,0.0,2022-07-12-01:00
안동,0.0,2022-07-12-02:00
안동,0.0,2022-07-12-03:00
안동,0.0,2022-07-12-04:00
안동,0.0,2022-07-12-05:00
안동,0.02,2022-07-12-06:00
안동,0.23,2022-07-12-07:00
안동,1.21,2022-07-12-08:00
안동,1.63,2022-07-12-09:00
안동,2.17,2022-07-12-10:00
안동,2.51,2022-07-12-11:00
안동,1.64,2022-07-12-12:00
안동,1.51,2022-07-12-13:00
안동,1.41,2022-07-12-14:00
안동,2.32,2022-07-12-15:00
안동,0.9,2022-07-12-16:00
안동,0.64,2022-07-12-17:00
안동,0.26,2022-07-12-18:00
안동,0.25,2022-07-12-19:00
안동,0.02,2022-07-12-20:00
안동,0.0,2022-07-12-21:00
안동,0.0,2022-07-13-00:00
안동,0.0,2022-07-13-01:00
안동,0.0,2022-07-13-02:00
안동,0.0,2022-07-13-03:00
안동,0.0,2022-07-13-04:00
안동,0.0,2022-07-13-05:00
안동,0.01,2022-07-13-06:00
안동,0.18,2022-07-13-07:00
안동,0.27,2022-07-13-08:00
안동,0.68,2022-07-13-09:00
안동,0.73,2022-07-13-10:00
안동,0.76,2022-07-13-11:00
안동,1.08,2022-07-13-12:00
안동,1.29,2022-07-13-13:00
안동,1.3,2022-07-13-14:00
안동,0.47,2022-07-13-15:00
안동,0.16,2022-07-13-16:00
안동,0.1,2022-07-13-17:00
안동,0.03,2022-07-13-18:00
안동,0.0,2022-07-13-19:00
안동,0.0,2022-07-13-20:00
안동,0.0,2022-07-13-21:00
안동,0.0,2022-07-14-00:00
안동,0.0,2022-07-14-01:00
안동,0.0,2022-07-14-02:00
안동,0.0,2022-07-14-03:00
안동,0.0,2022-07-14-04:00
안동,0.0,2022-07-14-05:00
안동,0.0,2022-07-14-06:00
안동,0.12,2022-07-14-07:00
안동,0.89,2022-07-14-08:00
안동,1.21,2022-07-14-09:00
안동,1.42,2022-07-14-10:00
안동,2.43,2022-07-14-11:00
안동,2.26,2022-07-14-12:00
안동,1.43,2022-07-14-13:00
안동,1.32,2022-07-14-14:00
안동,1.0,2022-07-14-15:00
안동,1.72,2022-07-14-16:00
안동,1.7,2022-07-14-17:00
안동,1.26,2022-07-14-18:00
안동,0.29,2022-07-14-19:00
안동,0.02,2022-07-14-20:00
안동,0.0,2022-07-14-21:00
안동,0.0,2022-07-15-00:00
안동,0.0,2022-07-15-01:00
안동,0.0,2022-07-15-02:00
안동,0.0,2022-07-15-03:00
안동,0.0,2022-07-15-04:00
안동,0.0,2022-07-15-05:00
안동,0.03,2022-07-15-06:00
안동,0.5,2022-07-15-07:00
안동,0.74,2022-07-15-08:00
안동,1.23,2022-07-15-09:00
안동,2.34,2022-07-15-10:00
안동,1.75,2022-07-15-11:00
