dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,STGCN,8,64,50,0.08503582328557968,0.06042620539665222,330.98582434654236
data2,STGCN,12,16,50,0.08993524312973022,0.060601986944675446,313.5765104293823
data2,STGCN,12,32,50,0.08865544945001602,0.06054513901472092,324.9246428012848
data2,STGCN,12,64,50,0.09852202236652374,0.06431018561124802,333.90526247024536
data2,STGCN,4,16,50,0.08183111250400543,0.0574592761695385,301.6439914703369
data2,STGCN,4,32,50,0.0814673900604248,0.05817446485161781,305.2486548423767
data2,STGCN,4,64,50,0.08178547769784927,0.058725252747535706,318.0584297180176
data2,STGCN,8,16,50,0.08981906622648239,0.062331777065992355,310.5950882434845
data2,STGCN,8,32,50,0.08548605442047119,0.05964082479476929,315.8925566673279
data2,STGCN,8,64,50,0.08943746238946915,0.06495027989149094,325.8761296272278
data2,STGCN,12,16,50,0.1007254496216774,0.06518375128507614,319.3700294494629
data2,STGCN,12,32,50,0.0866485983133316,0.05953275412321091,321.4503252506256
data2,STGCN,12,64,50,0.09530426561832428,0.06294261664152145,330.43840646743774
data2,STGCN,4,16,50,0.08312352746725082,0.06064905598759651,296.3863501548767
data2,STGCN,4,32,50,0.08211062848567963,0.05856601893901825,299.0481185913086
data2,STGCN,4,64,50,0.0839209035038948,0.05959863215684891,310.668536901474
data2,STGCN,8,16,50,0.08666354417800903,0.06102762743830681,312.76604747772217
data2,STGCN,8,32,50,0.08655954152345657,0.06035009026527405,311.21534538269043
data2,STGCN,8,64,50,0.08698374778032303,0.060786694288253784,326.84506368637085
data2,STGCN,12,16,50,0.08791583776473999,0.06129727512598038,317.4497756958008
data2,STGCN,12,32,50,0.08681127429008484,0.05973149836063385,317.98120498657227
data2,STGCN,12,64,50,0.09059850126504898,0.06137371063232422,328.28798508644104
data2,STGCN,4,16,50,0.08192482590675354,0.05883464962244034,307.20711970329285
data2,STGCN,4,32,50,0.08117944002151489,0.0580022856593132,302.2101128101349
data2,STGCN,4,64,50,0.08324485272169113,0.05876816064119339,308.53352785110474
data2,STGCN,8,16,50,0.08933787047863007,0.06305037438869476,307.7000515460968
data2,STGCN,8,32,50,0.08943905681371689,0.06073892489075661,314.02761244773865
data2,STGCN,8,64,50,0.08645230531692505,0.06095756217837334,325.33887934684753
data2,STGCN,12,16,50,0.08892789483070374,0.059581611305475235,320.60334181785583
data2,STGCN,12,32,50,0.10221481323242188,0.06615854799747467,316.9870493412018
data2,STGCN,12,64,50,0.090602345764637,0.062264055013656616,328.0343265533447
data2,STGCN,4,16,50,0.08709839731454849,0.06149004399776459,297.0126826763153
data2,STGCN,4,32,50,0.08064112812280655,0.05652543902397156,298.5411648750305
data2,STGCN,4,64,50,0.08472654223442078,0.05907893553376198,315.98342728614807
data2,STGCN,8,16,50,0.0848224088549614,0.05955773591995239,312.1433584690094
data2,STGCN,8,32,50,0.08840472996234894,0.06034841760993004,309.81530356407166
data2,STGCN,8,64,50,0.08627884089946747,0.0596621111035347,324.5204105377197
data2,STGCN,12,16,50,0.08764931559562683,0.05941861867904663,314.82227206230164
data2,STGCN,12,32,50,0.09233159571886063,0.06158868223428726,321.43285965919495
data2,STGCN,12,64,50,0.08592621237039566,0.06125284731388092,326.1698999404907
data2,STGCN,4,16,50,0.08760305494070053,0.06152564287185669,297.561598777771
data2,STGCN,4,32,50,0.10265525430440903,0.0734451487660408,307.24535274505615
data2,STGCN,4,64,50,0.08741440623998642,0.060767121613025665,320.1443135738373
data2,STGCN,8,16,50,0.09008820354938507,0.06334352493286133,314.87240743637085
data2,STGCN,8,32,50,0.09913480281829834,0.0655188336968422,314.74880623817444
data2,STGCN,8,64,50,0.08619405329227448,0.06005842611193657,317.7032871246338
data2,STGCN,12,16,50,0.0896158516407013,0.06106053292751312,315.4538609981537
data2,STGCN,12,32,50,0.0864981934428215,0.06002897024154663,318.745730638504
data2,STGCN,12,64,50,0.08742940425872803,0.059513550251722336,331.17557549476624
