dataset,method,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data4,EPT-STGCN,4,64,50,0.08258303254842758,0.05974603816866875,309.6729748249054
data4,EPT-STGCN,8,16,50,0.08893927931785583,0.06296686828136444,307.3721721172333
data4,EPT-STGCN,8,32,50,0.09654226154088974,0.0692962110042572,313.29099798202515
data4,EPT-STGCN,8,64,50,0.08924193680286407,0.0617525652050972,322.2230224609375
data4,EPT-STGCN,12,16,50,0.09582871943712234,0.06373517215251923,313.7258388996124
data4,EPT-STGCN,12,32,50,0.0933375358581543,0.06420831382274628,317.31090331077576
data4,EPT-STGCN,12,64,50,0.09919070452451706,0.06438431143760681,331.7797739505768
data4,EPT-STGCN,4,16,50,0.08319494873285294,0.05826921761035919,298.052312374115
data4,EPT-STGCN,4,32,50,0.08046584576368332,0.056462980806827545,301.36693501472473
data4,EPT-STGCN,4,64,50,0.08756421506404877,0.06628968566656113,310.25166964530945
data4,EPT-STGCN,8,16,50,0.08889533579349518,0.06351414322853088,308.7604613304138
data4,EPT-STGCN,8,32,50,0.08524677157402039,0.059429142624139786,312.7717456817627
data4,EPT-STGCN,8,64,50,0.08871763944625854,0.06112043932080269,323.2158546447754
data4,EPT-STGCN,12,16,50,0.09837179630994797,0.06328876316547394,314.11746430397034
data4,EPT-STGCN,12,32,50,0.09298868477344513,0.06217046082019806,316.35466957092285
data4,EPT-STGCN,12,64,50,0.09153881669044495,0.06004339084029198,328.02167439460754
data4,EPT-STGCN,4,16,50,0.0848328173160553,0.060695815831422806,297.09651494026184
data4,EPT-STGCN,4,32,50,0.08612263947725296,0.06115058436989784,300.3522901535034
data4,EPT-STGCN,4,64,50,0.08379056304693222,0.05839613452553749,310.48784708976746
data4,EPT-STGCN,8,16,50,0.09243149310350418,0.06427744776010513,307.59935116767883
data4,EPT-STGCN,8,32,50,0.086602121591568,0.061062444001436234,312.1754570007324
data4,EPT-STGCN,8,64,50,0.08860071748495102,0.060378581285476685,321.60779333114624
data4,EPT-STGCN,12,16,50,0.10596656054258347,0.0686039924621582,315.28212881088257
data4,EPT-STGCN,12,32,50,0.09796136617660522,0.06473001092672348,319.78011178970337
data4,EPT-STGCN,12,64,50,0.09300576895475388,0.06384465098381042,330.2066180706024
data4,EPT-STGCN,4,16,50,0.08289162069559097,0.05819528549909592,299.5181829929352
data4,EPT-STGCN,4,32,50,0.08938174694776535,0.061310455203056335,304.0395841598511
data4,EPT-STGCN,4,64,50,0.0819222629070282,0.05740624666213989,315.98781085014343
data4,EPT-STGCN,8,16,50,0.08984263241291046,0.060551419854164124,309.6561088562012
data4,EPT-STGCN,8,32,50,0.0965772345662117,0.06690075993537903,315.7898199558258
data4,EPT-STGCN,8,64,50,0.08613977581262589,0.0608377680182457,325.3449902534485
data4,EPT-STGCN,12,16,50,0.09522534906864166,0.06331367790699005,318.1104497909546
data4,EPT-STGCN,12,32,50,0.08759346604347229,0.0605635829269886,321.1132435798645
data4,EPT-STGCN,12,64,50,0.08940043300390244,0.058930523693561554,331.6997456550598
data4,EPT-STGCN,4,16,50,0.0870119109749794,0.060644034296274185,301.5068302154541
data4,EPT-STGCN,4,32,50,0.08602086454629898,0.05965548753738403,305.3187220096588
data4,EPT-STGCN,4,64,50,0.08440829813480377,0.05902202054858208,317.4670331478119
data4,EPT-STGCN,8,16,50,0.08946827799081802,0.06122570484876633,312.3206946849823
data4,EPT-STGCN,8,32,50,0.0873183086514473,0.06085481867194176,316.7242248058319
data4,EPT-STGCN,8,64,50,0.08587184548377991,0.05837408825755119,326.02497696876526
data4,EPT-STGCN,12,16,50,0.09128181636333466,0.06366203725337982,317.01319551467896
data4,EPT-STGCN,12,32,50,0.08833271265029907,0.05982053652405739,320.997718334198
data4,EPT-STGCN,12,64,50,0.08804324269294739,0.05927082523703575,333.08202362060547
data4,EPT-STGCN,4,16,50,0.09654804319143295,0.06779306381940842,302.9975242614746
data4,EPT-STGCN,4,32,50,0.0808708518743515,0.056980255991220474,307.1365418434143
data4,EPT-STGCN,4,64,50,0.08275049179792404,0.058680079877376556,314.2994966506958
data4,EPT-STGCN,8,16,50,0.08734377473592758,0.05985213816165924,310.9698190689087
data4,EPT-STGCN,8,32,50,0.08633504807949066,0.060140252113342285,314.12271761894226
data4,EPT-STGCN,8,64,50,0.0903751477599144,0.06349232792854309,325.51879024505615
data4,EPT-STGCN,12,16,50,0.08870625495910645,0.05984519049525261,317.8870334625244
data4,EPT-STGCN,12,32,50,0.0882478803396225,0.06271772086620331,320.17054176330566
data4,EPT-STGCN,12,64,50,0.09806197881698608,0.06533949077129364,330.01302790641785
data4,EPT-STGCN,4,16,50,0.08536437153816223,0.060040391981601715,300.2817530632019
data4,EPT-STGCN,4,32,50,0.0897202342748642,0.06312746554613113,302.3373124599457
data4,EPT-STGCN,4,64,50,0.08656027913093567,0.06036711856722832,318.33902645111084
data4,EPT-STGCN,8,16,50,0.09095405787229538,0.061941906809806824,417.87836742401123
data4,EPT-STGCN,8,32,50,0.08641818910837173,0.06124848127365112,419.9615581035614
data4,EPT-STGCN,8,64,50,0.08836820721626282,0.06266476958990097,434.35745573043823
data4,EPT-STGCN,12,16,50,0.09172546863555908,0.06396527588367462,427.1136095523834
data4,EPT-STGCN,12,32,50,0.08724993467330933,0.058981187641620636,432.7578504085541
data4,EPT-STGCN,12,64,50,0.08731004595756531,0.059791628271341324,446.56418681144714
