dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,EPT-STGCN,X,12,16,100,0.1994229257106781,0.17298632860183716,630.9632468223572
data2,EPT-STGCN,X,12,32,100,0.1993275284767151,0.17294326424598694,635.6178956031799
data2,EPT-STGCN,X,12,64,100,0.19446296989917755,0.1658119112253189,673.802369594574
data2,EPT-STGCN,X,24,16,100,0.21772804856300354,0.18883177638053894,601.8563911914825
data2,EPT-STGCN,X,24,32,100,0.23429250717163086,0.21053378283977509,602.260541677475
data2,EPT-STGCN,X,24,64,100,0.2198099046945572,0.1864027976989746,631.6924548149109
data2,EPT-STGCN,X,4,16,100,0.18466641008853912,0.16336432099342346,597.0637896060944
data2,EPT-STGCN,X,4,32,100,0.18250536918640137,0.16342468559741974,605.2116103172302
data2,EPT-STGCN,X,4,64,100,0.17834781110286713,0.15823200345039368,628.9886627197266
data2,EPT-STGCN,X,8,16,100,0.19089746475219727,0.1625252366065979,626.8330979347229
data2,EPT-STGCN,X,8,32,100,0.20028787851333618,0.17322638630867004,634.242959022522
data2,EPT-STGCN,X,8,64,100,0.19693277776241302,0.17196345329284668,654.0068476200104
data2,EPT-STGCN,X,12,16,100,0.19360162317752838,0.1724909245967865,635.6003828048706
data2,EPT-STGCN,X,12,32,100,0.19924893975257874,0.174341082572937,635.2664611339569
data2,EPT-STGCN,X,12,64,100,0.19180378317832947,0.1663915067911148,660.0075752735138
data2,EPT-STGCN,X,24,16,100,0.21833324432373047,0.1934911459684372,594.7858829498291
data2,EPT-STGCN,X,24,32,100,0.23655350506305695,0.20678453147411346,605.7194743156433
data2,EPT-STGCN,X,24,64,100,0.24399688839912415,0.20868425071239471,652.4736964702606
data2,EPT-STGCN,X,4,16,100,0.18341320753097534,0.15872515738010406,601.643877029419
data2,EPT-STGCN,X,4,32,100,0.21014374494552612,0.18956366181373596,609.6494946479797
data2,EPT-STGCN,X,4,64,100,0.19135411083698273,0.1706310361623764,622.4785521030426
data2,EPT-STGCN,X,8,16,100,0.19748413562774658,0.1697738617658615,623.1040437221527
data2,EPT-STGCN,X,8,32,100,0.20325420796871185,0.17337192595005035,624.1338336467743
data2,EPT-STGCN,X,8,64,100,0.19027148187160492,0.16461637616157532,646.7124493122101
data2,EPT-STGCN,X,12,16,100,0.2010011523962021,0.17412003874778748,633.2222394943237
data2,EPT-STGCN,X,12,32,100,0.19545327126979828,0.16946573555469513,638.5381519794464
data2,EPT-STGCN,X,12,64,100,0.2016817182302475,0.17235445976257324,663.3483331203461
data2,EPT-STGCN,X,24,16,100,0.2550544738769531,0.21917828917503357,591.8321559429169
data2,EPT-STGCN,X,24,32,100,0.2370378077030182,0.20214402675628662,604.6560044288635
data2,EPT-STGCN,X,24,64,100,0.2737411558628082,0.22760577499866486,640.0433077812195
data2,EPT-STGCN,X,4,16,100,0.17850074172019958,0.15802204608917236,596.547206401825
data2,EPT-STGCN,X,4,32,100,0.18157267570495605,0.16107407212257385,613.8268618583679
data2,EPT-STGCN,X,4,64,100,0.18016402423381805,0.15997667610645294,630.0234198570251
data2,EPT-STGCN,X,8,16,100,0.19734668731689453,0.1698809117078781,623.4253177642822
data2,EPT-STGCN,X,8,32,100,0.191347137093544,0.16699910163879395,626.5467672348022
data2,EPT-STGCN,X,8,64,100,0.20421288907527924,0.1741407811641693,647.7629327774048
data2,EPT-STGCN,X,12,16,100,0.19564513862133026,0.1782526671886444,640.4978184700012
data2,EPT-STGCN,X,12,32,100,0.2073896825313568,0.17413932085037231,642.3841803073883
data2,EPT-STGCN,X,12,64,100,0.19044439494609833,0.1691301465034485,670.6004219055176
data2,EPT-STGCN,X,24,16,100,0.2859276831150055,0.22758470475673676,602.6064953804016
data2,EPT-STGCN,X,24,32,100,0.26121509075164795,0.2169215828180313,604.7797720432281
data2,EPT-STGCN,X,24,64,100,0.21942295134067535,0.1848686933517456,652.3149092197418
