dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,STGCN,X,8,32,100,0.20126581192016602,0.17511264979839325,845.0626676082611
data2,STGCN,X,8,64,100,0.21082516014575958,0.1883789747953415,872.2642786502838
data2,STGCN,X,12,16,100,0.19793657958507538,0.17389871180057526,853.0362594127655
data2,STGCN,X,12,32,100,0.19727970659732819,0.1763046532869339,867.6382894515991
data2,STGCN,X,12,64,100,0.18929927051067352,0.1731405109167099,892.8485641479492
data2,STGCN,X,24,16,100,0.23710201680660248,0.21283775568008423,799.0221004486084
data2,STGCN,X,24,32,100,0.29143208265304565,0.24486185610294342,827.902509689331
data2,STGCN,X,24,64,100,0.2539156377315521,0.22326041758060455,862.1877348423004
data2,STGCN,X,4,16,100,0.18283221125602722,0.1652507334947586,807.308887720108
data2,STGCN,X,4,32,100,0.18298585712909698,0.1678958535194397,818.037162065506
data2,STGCN,X,4,64,100,0.18028199672698975,0.16277216374874115,837.5573437213898
data2,STGCN,X,8,16,100,0.19486519694328308,0.17171746492385864,831.074508190155
data2,STGCN,X,8,32,100,0.19589567184448242,0.1741315722465515,843.7486298084259
data2,STGCN,X,8,64,100,0.1984737515449524,0.17585806548595428,865.8817038536072
data2,STGCN,X,12,16,100,0.1901179403066635,0.1679687201976776,845.1438841819763
data2,STGCN,X,12,32,100,0.19267362356185913,0.1712074875831604,854.383207321167
data2,STGCN,X,12,64,100,0.19638022780418396,0.18143221735954285,882.3079466819763
data2,STGCN,X,24,16,100,0.24876174330711365,0.20910607278347015,788.4314925670624
data2,STGCN,X,24,32,100,0.2177961766719818,0.1905791163444519,804.627358675003
data2,STGCN,X,24,64,100,0.21645651757717133,0.19098325073719025,839.1550495624542
data2,STGCN,X,4,16,100,0.18117131292819977,0.16509157419204712,799.1917684078217
data2,STGCN,X,4,32,100,0.18177500367164612,0.16664515435695648,816.2747848033905
data2,STGCN,X,4,64,100,0.18179477751255035,0.1664392054080963,837.4489345550537
data2,STGCN,X,8,16,100,0.19226738810539246,0.1685459315776825,828.2659959793091
data2,STGCN,X,8,32,100,0.19519135355949402,0.17381277680397034,839.249632358551
data2,STGCN,X,8,64,100,0.1973697692155838,0.1751525104045868,870.1675255298615
data2,STGCN,X,12,16,100,0.20891891419887543,0.18083906173706055,846.671496629715
data2,STGCN,X,12,32,100,0.1930244266986847,0.17004691064357758,859.7763204574585
data2,STGCN,X,12,64,100,0.19949893653392792,0.17643959820270538,888.1483113765717
data2,STGCN,X,24,16,100,0.213450625538826,0.18959946930408478,991.3351671695709
data2,STGCN,X,24,32,100,0.242327019572258,0.21674655377864838,1088.8627610206604
data2,STGCN,X,24,64,100,0.24983730912208557,0.21235865354537964,1123.9797384738922
data2,STGCN,X,4,16,100,0.17950892448425293,0.16228266060352325,1082.4577324390411
data2,STGCN,X,4,32,100,0.2194102704524994,0.2084111124277115,829.6879892349243
data2,STGCN,X,4,64,100,0.1917559802532196,0.17541618645191193,633.31409740448
data2,STGCN,X,8,16,100,0.19914671778678894,0.17481809854507446,622.4102609157562
data2,STGCN,X,8,32,100,0.19236764311790466,0.17149996757507324,624.3055820465088
data2,STGCN,X,8,64,100,0.19308359920978546,0.17073926329612732,644.1464977264404
data2,STGCN,X,12,16,100,0.20363609492778778,0.17578241229057312,627.4702773094177
data2,STGCN,X,12,32,100,0.2096649706363678,0.18472625315189362,633.8079016208649
data2,STGCN,X,12,64,100,0.20276184380054474,0.17535309493541718,659.5195181369781
data2,STGCN,X,24,16,100,0.2159627079963684,0.18253633379936218,588.4630038738251
data2,STGCN,X,24,32,100,0.23255304992198944,0.20115749537944794,602.2880585193634
data2,STGCN,X,24,64,100,0.22687742114067078,0.195634663105011,631.2777125835419
data2,STGCN,X,4,16,100,0.18183422088623047,0.16622234880924225,594.9021875858307
data2,STGCN,X,4,32,100,0.17858996987342834,0.16014999151229858,600.8039193153381
data2,STGCN,X,4,64,100,0.18274599313735962,0.1677139699459076,621.8945708274841
data2,STGCN,X,8,16,100,0.18928329646587372,0.16693808138370514,612.4303939342499
data2,STGCN,X,8,32,100,0.19193455576896667,0.17115239799022675,620.9391629695892
data2,STGCN,X,8,64,100,0.19504430890083313,0.17274752259254456,646.424201965332
data2,STGCN,X,12,16,100,0.20354600250720978,0.17599304020404816,626.5233335494995
data2,STGCN,X,12,32,100,0.19622349739074707,0.17210614681243896,638.444192647934
data2,STGCN,X,12,64,100,0.19786961376667023,0.1719333380460739,668.7137925624847
data2,STGCN,X,24,16,100,0.21614879369735718,0.18861670792102814,590.3783116340637
data2,STGCN,X,24,32,100,0.24195009469985962,0.20741073787212372,602.684647321701
data2,STGCN,X,24,64,100,0.23565560579299927,0.21198834478855133,637.5291118621826
data2,STGCN,X,4,16,100,0.182069331407547,0.16590635478496552,593.3021681308746
data2,STGCN,X,4,32,100,0.19059975445270538,0.1745966672897339,600.5727469921112
data2,STGCN,X,4,64,100,0.18433226644992828,0.16765978932380676,621.4461491107941
data2,STGCN,X,8,16,100,0.1978425234556198,0.17548051476478577,613.9769449234009
data2,STGCN,X,8,32,100,0.19568200409412384,0.17412836849689484,622.0796349048615
data2,STGCN,X,8,64,100,0.18874646723270416,0.16733458638191223,655.065137386322
data2,STGCN,X,12,16,100,0.19532757997512817,0.1766069084405899,622.7690513134003
data2,STGCN,X,12,32,100,0.1905016005039215,0.1673496514558792,631.1135513782501
data2,STGCN,X,12,64,100,0.1995275467634201,0.18019679188728333,655.2733459472656
data2,STGCN,X,24,16,100,0.24495698511600494,0.21833136677742004,586.7654142379761
data2,STGCN,X,24,32,100,0.24493688344955444,0.20125089585781097,600.1379721164703
data2,STGCN,X,24,64,100,0.25123730301856995,0.20995615422725677,631.1394672393799
data2,STGCN,X,4,16,100,0.18299931287765503,0.16553503274917603,594.5592460632324
data2,STGCN,X,4,32,100,0.18022707104682922,0.16436846554279327,599.6784555912018
data2,STGCN,X,4,64,100,0.19542331993579865,0.18036465346813202,629.6888010501862
data2,STGCN,X,8,16,100,0.1907331496477127,0.16844777762889862,612.3305149078369
data2,STGCN,X,8,32,100,0.198861226439476,0.17786666750907898,621.0880789756775
data2,STGCN,X,8,64,100,0.19073258340358734,0.169511079788208,650.330887556076
data2,STGCN,X,12,16,100,0.19948936998844147,0.1716228723526001,626.0032169818878
data2,STGCN,X,12,32,100,0.19731542468070984,0.17534227669239044,634.748571395874
data2,STGCN,X,12,64,100,0.19961246848106384,0.17603467404842377,670.959956407547
data2,STGCN,X,24,16,100,0.23958484828472137,0.20627227425575256,587.8546109199524
data2,STGCN,X,24,32,100,0.22150622308254242,0.1898258924484253,598.6208980083466
data2,STGCN,X,24,64,100,0.23497124016284943,0.1981033831834793,631.332546710968
data2,STGCN,X,4,16,100,0.18066391348838806,0.1657523214817047,594.0577607154846
data2,STGCN,X,4,32,100,0.183995321393013,0.16609877347946167,601.6644687652588
data2,STGCN,X,4,64,100,0.1870833784341812,0.1726173311471939,621.9636585712433
data2,STGCN,X,8,16,100,0.19781221449375153,0.1742001175880432,613.6396186351776
data2,STGCN,X,8,32,100,0.1921997368335724,0.1696358025074005,623.0128817558289
data2,STGCN,X,8,64,100,0.1987008899450302,0.17134632170200348,645.0440480709076
data2,STGCN,X,12,16,100,0.20094312727451324,0.17310012876987457,631.7931387424469
data2,STGCN,X,12,32,100,0.1967802345752716,0.172841876745224,649.3166697025299
data2,STGCN,X,12,64,100,0.2072312980890274,0.17826585471630096,657.4161441326141
data2,STGCN,X,24,16,100,0.2517821788787842,0.20819123089313507,588.3601229190826
data2,STGCN,X,24,32,100,0.2579825222492218,0.22062787413597107,599.1815903186798
data2,STGCN,X,24,64,100,0.26081597805023193,0.22401654720306396,629.2929651737213
