dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,STGCN,X,24,16,50,0.234267920255661,0.20530422031879425,396.57573914527893
data2,STGCN,X,24,32,50,0.23930849134922028,0.2028418481349945,402.8687436580658
data2,STGCN,X,24,64,50,0.2596789002418518,0.21839672327041626,414.10760974884033
data2,STGCN,X,4,16,50,0.18502716720104218,0.16713690757751465,403.4370810985565
data2,STGCN,X,4,32,50,0.18525654077529907,0.16626572608947754,407.48619055747986
data2,STGCN,X,4,64,50,0.181349977850914,0.16739243268966675,420.2335000038147
data2,STGCN,X,8,16,50,0.19778187572956085,0.17227105796337128,414.1007044315338
data2,STGCN,X,8,32,50,0.20685449242591858,0.18091988563537598,415.7903480529785
data2,STGCN,X,8,64,50,0.19542178511619568,0.17273454368114471,432.4226870536804
data2,STGCN,X,12,16,50,0.1988893449306488,0.17487584054470062,423.905779838562
data2,STGCN,X,12,32,50,0.1952127367258072,0.17791925370693207,426.6508719921112
data2,STGCN,X,12,64,50,0.20781348645687103,0.19938813149929047,445.2535219192505
data2,STGCN,X,24,16,50,0.28121936321258545,0.21549123525619507,400.35432386398315
data2,STGCN,X,24,32,50,0.24170532822608948,0.20035143196582794,408.14436316490173
data2,STGCN,X,24,64,50,0.3346446752548218,0.2660394310951233,451.6183338165283
data2,STGCN,X,4,16,50,0.21618561446666718,0.2017175704240799,407.1893136501312
data2,STGCN,X,4,32,50,0.18956594169139862,0.1720355600118637,410.85096311569214
data2,STGCN,X,4,64,50,0.19495311379432678,0.1811862736940384,423.4705181121826
data2,STGCN,X,8,16,50,0.19730651378631592,0.17397314310073853,413.64096450805664
data2,STGCN,X,8,32,50,0.20268051326274872,0.17703932523727417,414.55108618736267
data2,STGCN,X,8,64,50,0.20313569903373718,0.18079601228237152,428.9833607673645
data2,STGCN,X,12,16,50,0.24181075394153595,0.20214147865772247,427.63881063461304
data2,STGCN,X,12,32,50,0.19705702364444733,0.17875318229198456,434.69534063339233
data2,STGCN,X,12,64,50,0.20022502541542053,0.17313699424266815,439.04745411872864
data2,STGCN,X,24,16,50,0.2434876561164856,0.19908197224140167,400.11811900138855
data2,STGCN,X,24,32,50,0.23473376035690308,0.2029765546321869,398.01857233047485
data2,STGCN,X,24,64,50,0.27672263979911804,0.2233712077140808,418.6784691810608
data2,STGCN,X,4,16,50,0.19418781995773315,0.18083783984184265,407.1058728694916
data2,STGCN,X,4,32,50,0.1842915564775467,0.17094680666923523,408.35720896720886
data2,STGCN,X,4,64,50,0.1902078241109848,0.17603133618831635,423.3855690956116
data2,STGCN,X,8,16,50,0.2089722603559494,0.18826323747634888,414.9712026119232
data2,STGCN,X,8,32,50,0.2008587270975113,0.17827926576137543,421.85273361206055
data2,STGCN,X,8,64,50,0.19632259011268616,0.171395406126976,436.19440174102783
data2,STGCN,X,12,16,50,0.2035847008228302,0.1772371381521225,426.5409679412842
data2,STGCN,X,12,32,50,0.2025623768568039,0.1764531135559082,429.62075567245483
data2,STGCN,X,12,64,50,0.1989448517560959,0.17566950619220734,443.35269951820374
data2,STGCN,X,24,16,50,0.2482341080904007,0.21599909663200378,398.3339400291443
data2,STGCN,X,24,32,50,0.25555282831192017,0.20369462668895721,400.92912697792053
data2,STGCN,X,24,64,50,0.2297249138355255,0.19353091716766357,414.5548586845398
data2,STGCN,X,4,16,50,0.18523310124874115,0.17000068724155426,404.9960894584656
data2,STGCN,X,4,32,50,0.18914781510829926,0.1771581768989563,415.93006587028503
data2,STGCN,X,4,64,50,0.19875331223011017,0.18182282149791718,424.19611263275146
data2,STGCN,X,8,16,50,0.19773730635643005,0.1733756810426712,418.1964282989502
data2,STGCN,X,8,32,50,0.20318801701068878,0.17444533109664917,419.2431170940399
data2,STGCN,X,8,64,50,0.20136471092700958,0.17619630694389343,433.34585213661194
data2,STGCN,X,12,16,50,0.19648434221744537,0.17605902254581451,421.66093277931213
data2,STGCN,X,12,32,50,0.19835612177848816,0.16940928995609283,426.8529281616211
data2,STGCN,X,12,64,50,0.20302532613277435,0.1770022064447403,440.48494815826416
data2,STGCN,X,24,16,50,0.2621302306652069,0.20363576710224152,392.7365777492523
data2,STGCN,X,24,32,50,0.22435446083545685,0.1888946294784546,396.84915685653687
data2,STGCN,X,24,64,50,0.2570413649082184,0.20636457204818726,416.1157109737396
data2,STGCN,X,4,16,50,0.17411509156227112,0.15863311290740967,402.3747274875641
data2,STGCN,X,4,32,50,0.1876140683889389,0.17275846004486084,406.4115345478058
data2,STGCN,X,4,64,50,0.18185392022132874,0.16649433970451355,420.0637626647949
data2,STGCN,X,8,16,50,0.2030862271785736,0.1770840585231781,413.8449478149414
data2,STGCN,X,8,32,50,0.19835355877876282,0.1725461333990097,417.88067626953125
data2,STGCN,X,8,64,50,0.1961653232574463,0.17155155539512634,436.23142886161804
data2,STGCN,X,12,16,50,0.19496139883995056,0.17618200182914734,426.1559839248657
data2,STGCN,X,12,32,50,0.1918252408504486,0.17027568817138672,432.6319966316223
data2,STGCN,X,12,64,50,0.2012580782175064,0.17942023277282715,442.31384563446045
data2,STGCN,X,24,16,50,0.28380224108695984,0.23069284856319427,396.74199652671814
data2,STGCN,X,24,32,50,0.23693658411502838,0.2026325762271881,399.45404982566833
data2,STGCN,X,24,64,50,0.25684767961502075,0.212922602891922,411.938503742218
data2,STGCN,X,4,16,50,0.1803610473871231,0.1601923257112503,401.4784836769104
data2,STGCN,X,4,32,50,0.1826792061328888,0.1681589037179947,403.44371223449707
data2,STGCN,X,4,64,50,0.18301838636398315,0.1690114289522171,522.9258658885956
data2,STGCN,X,8,16,50,0.19447778165340424,0.169940784573555,549.8642976284027
data2,STGCN,X,8,32,50,0.19198545813560486,0.16663062572479248,422.8996090888977
data2,STGCN,X,8,64,50,0.19933359324932098,0.17500606179237366,438.85538268089294
data2,STGCN,X,12,16,50,0.19696839153766632,0.1714489758014679,426.8957920074463
data2,STGCN,X,12,32,50,0.19374988973140717,0.16896508634090424,428.73169016838074
data2,STGCN,X,12,64,50,0.1933896243572235,0.16935938596725464,443.2263693809509
data2,STGCN,X,24,16,50,0.2268572598695755,0.2090548872947693,398.53121757507324
data2,STGCN,X,24,32,50,0.25745508074760437,0.21684382855892181,404.3456106185913
data2,STGCN,X,24,64,50,0.22652603685855865,0.1944040060043335,413.1882004737854
