dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,STGCN,X,4,16,100,0.18310733139514923,0.17046654224395752,825.0088970661163
data2,STGCN,X,4,32,100,0.18257834017276764,0.16686709225177765,824.7732346057892
data2,STGCN,X,4,64,100,0.18109619617462158,0.16334745287895203,845.5957188606262
data2,STGCN,X,8,16,100,0.1995568424463272,0.17332817614078522,848.9489347934723
data2,STGCN,X,8,32,100,0.19624680280685425,0.17403526604175568,850.7413110733032
data2,STGCN,X,8,64,100,0.1888139694929123,0.1646258682012558,885.3246948719025
data2,STGCN,X,12,16,100,0.20182043313980103,0.18395258486270905,871.2150440216064
data2,STGCN,X,12,32,100,0.1932172328233719,0.17899438738822937,874.8543853759766
data2,STGCN,X,12,64,100,0.19978271424770355,0.17809556424617767,903.5714991092682
data2,STGCN,X,24,16,100,0.23157498240470886,0.2013983279466629,884.1996364593506
data2,STGCN,X,24,32,100,0.24770468473434448,0.2156657576560974,1101.7164878845215
data2,STGCN,X,24,64,100,0.23010578751564026,0.19704076647758484,1122.9537727832794
data2,STGCN,X,4,16,100,0.18134044110774994,0.16564606130123138,816.3633117675781
data2,STGCN,X,4,32,100,0.19623567163944244,0.1822350025177002,822.6230945587158
data2,STGCN,X,4,64,100,0.18385545909404755,0.16973870992660522,843.1581652164459
data2,STGCN,X,8,16,100,0.1927364319562912,0.17005856335163116,838.8607702255249
data2,STGCN,X,8,32,100,0.19272905588150024,0.16794846951961517,866.2366800308228
data2,STGCN,X,8,64,100,0.20047128200531006,0.17493155598640442,895.4452273845673
data2,STGCN,X,12,16,100,0.2167724072933197,0.18575678765773773,986.867203950882
data2,STGCN,X,12,32,100,0.20373453199863434,0.1800244152545929,900.455641746521
data2,STGCN,X,12,64,100,0.2039145976305008,0.17950068414211273,903.3023960590363
data2,STGCN,X,24,16,100,0.2945582866668701,0.24450236558914185,832.0115056037903
data2,STGCN,X,24,32,100,0.23950502276420593,0.20209811627864838,828.1839575767517
data2,STGCN,X,24,64,100,0.247621089220047,0.23029974102973938,859.2238354682922
data2,STGCN,X,4,16,100,0.18113474547863007,0.16737012565135956,813.1926534175873
data2,STGCN,X,4,32,100,0.18137353658676147,0.1674739271402359,819.2479605674744
data2,STGCN,X,4,64,100,0.18156710267066956,0.1647065281867981,852.8759281635284
data2,STGCN,X,8,16,100,0.1948930323123932,0.17224526405334473,840.6544601917267
data2,STGCN,X,8,32,100,0.20330272614955902,0.17803557217121124,856.8500421047211
data2,STGCN,X,8,64,100,0.19642947614192963,0.1673060953617096,884.425886631012
data2,STGCN,X,12,16,100,0.19648593664169312,0.17317606508731842,859.2573082447052
data2,STGCN,X,12,32,100,0.18646280467510223,0.16949309408664703,875.506922006607
data2,STGCN,X,12,64,100,0.19685588777065277,0.1755993813276291,891.1909205913544
data2,STGCN,X,24,16,100,0.2128525674343109,0.1879594624042511,798.5266699790955
data2,STGCN,X,24,32,100,0.2614728510379791,0.21696996688842773,814.8378071784973
data2,STGCN,X,24,64,100,0.2405153214931488,0.19885070621967316,875.9681313037872
data2,STGCN,X,4,16,100,0.19171346724033356,0.1766776591539383,886.1183912754059
data2,STGCN,X,4,32,100,0.1823774129152298,0.16691869497299194,829.7979567050934
data2,STGCN,X,4,64,100,0.18155257403850555,0.16534002125263214,924.3904123306274
data2,STGCN,X,8,16,100,0.19252392649650574,0.16909590363502502,912.145663022995
data2,STGCN,X,8,32,100,0.2027720957994461,0.17992247641086578,934.4105315208435
data2,STGCN,X,8,64,100,0.19821421802043915,0.17599831521511078,914.0594401359558
data2,STGCN,X,12,16,100,0.19619780778884888,0.17000393569469452,906.3190312385559
data2,STGCN,X,12,32,100,0.19578087329864502,0.17285098135471344,887.9455406665802
data2,STGCN,X,12,64,100,0.1977255642414093,0.17738479375839233,903.2676627635956
data2,STGCN,X,24,16,100,0.2509462237358093,0.22538328170776367,808.4639754295349
data2,STGCN,X,24,32,100,0.21374808251857758,0.19920994341373444,822.6701526641846
data2,STGCN,X,24,64,100,0.2675288915634155,0.2235124707221985,870.9670276641846
data2,STGCN,X,4,16,100,0.18125884234905243,0.16587674617767334,820.0089225769043
data2,STGCN,X,4,32,100,0.18149223923683167,0.16567939519882202,836.0041637420654
data2,STGCN,X,4,64,100,0.18124689161777496,0.169231116771698,852.8078660964966
data2,STGCN,X,8,16,100,0.1993321180343628,0.1787409633398056,842.4474303722382
data2,STGCN,X,8,32,100,0.1971326768398285,0.1746184080839157,844.1953630447388
data2,STGCN,X,8,64,100,0.19364213943481445,0.17535188794136047,876.4818849563599
data2,STGCN,X,12,16,100,0.19552263617515564,0.17235837876796722,862.9874522686005
data2,STGCN,X,12,32,100,0.21264322102069855,0.17833052575588226,865.5859065055847
data2,STGCN,X,12,64,100,0.22506968677043915,0.18997973203659058,906.9655344486237
data2,STGCN,X,24,16,100,0.21528775990009308,0.1914004683494568,965.1462795734406
data2,STGCN,X,24,32,100,0.24295862019062042,0.19845695793628693,904.8388347625732
data2,STGCN,X,24,64,100,0.2659842073917389,0.22552479803562164,1080.2891068458557
data2,STGCN,X,4,16,100,0.17426975071430206,0.15580631792545319,816.4293510913849
data2,STGCN,X,4,32,100,0.18053314089775085,0.164219930768013,811.6439185142517
data2,STGCN,X,4,64,100,0.1787673383951187,0.16472618281841278,847.6201384067535
data2,STGCN,X,8,16,100,0.1930847018957138,0.17141978442668915,837.9502482414246
data2,STGCN,X,8,32,100,0.19458158314228058,0.17036879062652588,847.8675372600555
data2,STGCN,X,8,64,100,0.203114852309227,0.17834949493408203,1132.3273179531097
data2,STGCN,X,12,16,100,0.19454574584960938,0.17352542281150818,991.8644120693207
data2,STGCN,X,12,32,100,0.20202751457691193,0.1790168583393097,868.4376494884491
data2,STGCN,X,12,64,100,0.196761816740036,0.17502975463867188,901.9796411991119
data2,STGCN,X,24,16,100,0.22538748383522034,0.1991027295589447,806.4836432933807
data2,STGCN,X,24,32,100,0.2586022913455963,0.2193087786436081,961.3807997703552
data2,STGCN,X,24,64,100,0.2944938540458679,0.2438509315252304,1143.6814789772034
data2,STGCN,X,4,16,100,0.17983928322792053,0.16285566985607147,816.2424292564392
data2,STGCN,X,4,32,100,0.1822092980146408,0.16940580308437347,824.1803719997406
data2,STGCN,X,4,64,100,0.17970745265483856,0.16015036404132843,850.792073726654
data2,STGCN,X,8,16,100,0.195274218916893,0.17913447320461273,837.5048091411591
data2,STGCN,X,8,32,100,0.19292797148227692,0.17031101882457733,853.4310953617096
data2,STGCN,X,8,64,100,0.1923048049211502,0.16899985074996948,887.5061247348785
data2,STGCN,X,12,16,100,0.2007797360420227,0.17905175685882568,861.1542913913727
data2,STGCN,X,12,32,100,0.19978958368301392,0.1780746579170227,871.5123829841614
data2,STGCN,X,12,64,100,0.19190837442874908,0.17603306472301483,903.5892164707184
data2,STGCN,X,24,16,100,0.24205747246742249,0.21849484741687775,812.8305425643921
data2,STGCN,X,24,32,100,0.2474484145641327,0.21179459989070892,609.9160354137421
data2,STGCN,X,24,64,100,0.2411450743675232,0.21276941895484924,638.2118558883667
data2,STGCN,X,4,16,100,0.18562301993370056,0.16995802521705627,605.6509034633636
data2,STGCN,X,4,32,100,0.19402378797531128,0.17676138877868652,617.8906841278076
data2,STGCN,X,4,64,100,0.18434932827949524,0.16841061413288116,636.0791578292847
data2,STGCN,X,8,16,100,0.20194017887115479,0.17810674011707306,628.7644073963165
data2,STGCN,X,8,32,100,0.19354736804962158,0.16985546052455902,629.6645369529724
data2,STGCN,X,8,64,100,0.19601117074489594,0.17271631956100464,1055.8682415485382
data2,STGCN,X,12,16,100,0.1997152715921402,0.17425917088985443,934.5199048519135
data2,STGCN,X,12,32,100,0.19719024002552032,0.1726129800081253,863.9628632068634
data2,STGCN,X,12,64,100,0.19940176606178284,0.17617444694042206,896.0403654575348
data2,STGCN,X,24,16,100,0.2545709013938904,0.20358586311340332,813.6272702217102
data2,STGCN,X,24,32,100,0.248257577419281,0.2132609635591507,824.0978529453278
data2,STGCN,X,24,64,100,0.23016712069511414,0.19414934515953064,1139.1735179424286
