dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,STGCN,X,4,32,150,0.18449126183986664,0.16761809587478638,910.8797800540924
data2,STGCN,X,4,64,150,0.1784355640411377,0.16338832676410675,932.0089683532715
data2,STGCN,X,8,16,150,0.19293814897537231,0.16862545907497406,921.849039554596
data2,STGCN,X,8,32,150,0.20575326681137085,0.17994071543216705,934.0026369094849
data2,STGCN,X,8,64,150,0.19916270673274994,0.17641429603099823,973.1012661457062
data2,STGCN,X,12,16,150,0.19002094864845276,0.17153820395469666,944.1014320850372
data2,STGCN,X,12,32,150,0.19070112705230713,0.17093634605407715,958.2826297283173
data2,STGCN,X,12,64,150,0.19523504376411438,0.18474283814430237,996.2322175502777
data2,STGCN,X,24,16,150,0.202658548951149,0.17859512567520142,887.1176328659058
data2,STGCN,X,24,32,150,0.2125573307275772,0.18932320177555084,905.6467664241791
data2,STGCN,X,24,64,150,0.21161316335201263,0.19310353696346283,958.6234426498413
data2,STGCN,X,4,16,150,0.18408603966236115,0.1671256124973297,894.6892485618591
data2,STGCN,X,4,32,150,0.18233393132686615,0.16719622910022736,903.1123189926147
data2,STGCN,X,4,64,150,0.17799904942512512,0.16228219866752625,936.458694934845
data2,STGCN,X,8,16,150,0.19286341965198517,0.17261846363544464,923.2109928131104
data2,STGCN,X,8,32,150,0.20460356771945953,0.1790853887796402,929.4564778804779
data2,STGCN,X,8,64,150,0.19644059240818024,0.1718795895576477,966.2258667945862
data2,STGCN,X,12,16,150,0.2049950510263443,0.17617638409137726,949.8166408538818
data2,STGCN,X,12,32,150,0.18662197887897491,0.16986559331417084,956.1241774559021
data2,STGCN,X,12,64,150,0.20059427618980408,0.1768103837966919,992.6463451385498
data2,STGCN,X,24,16,150,0.2520201504230499,0.21272702515125275,883.9152109622955
data2,STGCN,X,24,32,150,0.26964426040649414,0.2274697721004486,906.2332196235657
data2,STGCN,X,24,64,150,0.22672241926193237,0.19445553421974182,945.6424341201782
data2,STGCN,X,4,16,150,0.19027766585350037,0.17127099633216858,885.8460025787354
data2,STGCN,X,4,32,150,0.18233679234981537,0.16675254702568054,903.5275812149048
data2,STGCN,X,4,64,150,0.1894376128911972,0.16861207783222198,942.3081953525543
data2,STGCN,X,8,16,150,0.1933363527059555,0.16876009106636047,920.3701484203339
data2,STGCN,X,8,32,150,0.1958896666765213,0.1746164858341217,932.7987813949585
data2,STGCN,X,8,64,150,0.19015663862228394,0.16677966713905334,973.7959578037262
data2,STGCN,X,12,16,150,0.19202950596809387,0.16972921788692474,949.3175072669983
data2,STGCN,X,12,32,150,0.2018449306488037,0.18296676874160767,959.5751600265503
data2,STGCN,X,12,64,150,0.21277157962322235,0.18507356941699982,1001.4093971252441
data2,STGCN,X,24,16,150,0.2669775187969208,0.21654993295669556,889.9592452049255
data2,STGCN,X,24,32,150,0.21944858133792877,0.1895897537469864,912.4533700942993
data2,STGCN,X,24,64,150,0.2526179552078247,0.21946696937084198,962.2676224708557
data2,STGCN,X,4,16,150,0.1869128942489624,0.17049342393875122,895.9519946575165
data2,STGCN,X,4,32,150,0.18176016211509705,0.1677704155445099,901.8038954734802
data2,STGCN,X,4,64,150,0.18153928220272064,0.1665099710226059,936.6862783432007
data2,STGCN,X,8,16,150,0.19184233248233795,0.16608163714408875,918.3431849479675
data2,STGCN,X,8,32,150,0.19392263889312744,0.1721385270357132,929.6590411663055
data2,STGCN,X,8,64,150,0.19230937957763672,0.17293068766593933,966.8560593128204
data2,STGCN,X,12,16,150,0.20208382606506348,0.19243073463439941,1248.3724880218506
data2,STGCN,X,12,32,150,0.21634212136268616,0.18428629636764526,1308.6801207065582
data2,STGCN,X,12,64,150,0.1956990510225296,0.17507705092430115,1351.4756362438202
data2,STGCN,X,24,16,150,0.3010762631893158,0.23715443909168243,1196.706906080246
data2,STGCN,X,24,32,150,0.21581317484378815,0.18939484655857086,1219.7953367233276
data2,STGCN,X,24,64,150,0.2337193638086319,0.2004624754190445,1281.369357585907
data2,STGCN,X,4,16,150,0.18015286326408386,0.16675250232219696,1220.7295761108398
data2,STGCN,X,4,32,150,0.19243699312210083,0.1745830625295639,1233.4239995479584
data2,STGCN,X,4,64,150,0.18120095133781433,0.1661783754825592,1287.207717180252
data2,STGCN,X,8,16,150,0.2022004872560501,0.17930738627910614,1244.336370229721
data2,STGCN,X,8,32,150,0.19084888696670532,0.1713491529226303,1273.2926003932953
data2,STGCN,X,8,64,150,0.19716350734233856,0.17177988588809967,1323.700348854065
data2,STGCN,X,12,16,150,0.21083860099315643,0.1819150447845459,1282.588312625885
data2,STGCN,X,12,32,150,0.19089025259017944,0.17378303408622742,1303.0639343261719
data2,STGCN,X,12,64,150,0.19364874064922333,0.17312858998775482,1353.1412272453308
data2,STGCN,X,24,16,150,0.21453173458576202,0.19173488020896912,1198.065902709961
data2,STGCN,X,24,32,150,0.23722566664218903,0.19911228120326996,1226.3703181743622
data2,STGCN,X,24,64,150,0.24185657501220703,0.21304871141910553,1299.604086637497
