dataset,method,normal,lags,nof_filters,epoch,mse(train),mse(test),calculation_time
data2,STGCN,X,4,64,50,0.19197961688041687,0.17391929030418396,418.0731978416443
data2,STGCN,X,8,16,50,0.19848427176475525,0.1834183633327484,414.27517008781433
data2,STGCN,X,8,32,50,0.19283351302146912,0.16577458381652832,418.0852973461151
data2,STGCN,X,8,64,50,0.19989046454429626,0.17373119294643402,432.61476135253906
data2,STGCN,X,12,16,50,0.20612923800945282,0.18021178245544434,420.67255759239197
data2,STGCN,X,12,32,50,0.20445014536380768,0.18605966866016388,428.60609245300293
data2,STGCN,X,12,64,50,0.2034190446138382,0.18327100574970245,443.84803652763367
data2,STGCN,X,24,16,50,0.2859956622123718,0.23490944504737854,402.6555960178375
data2,STGCN,X,24,32,50,0.2614075243473053,0.216666117310524,409.3982181549072
data2,STGCN,X,24,64,50,0.22026501595973969,0.1906924843788147,424.95154786109924
data2,STGCN,X,4,16,50,0.1862921267747879,0.17266526818275452,405.37685108184814
data2,STGCN,X,4,32,50,0.18483980000019073,0.17110459506511688,412.51591324806213
data2,STGCN,X,4,64,50,0.18447844684123993,0.16856533288955688,419.093537569046
data2,STGCN,X,8,16,50,0.1950262486934662,0.1742071956396103,417.2913467884064
data2,STGCN,X,8,32,50,0.1986234337091446,0.17685866355895996,426.1339375972748
data2,STGCN,X,8,64,50,0.19606071710586548,0.17256473004817963,439.6188759803772
data2,STGCN,X,12,16,50,0.20270788669586182,0.1755697876214981,428.6951105594635
data2,STGCN,X,12,32,50,0.1979915052652359,0.1810453236103058,433.9063448905945
data2,STGCN,X,12,64,50,0.20045745372772217,0.1770344227552414,442.5272250175476
data2,STGCN,X,24,16,50,0.24679554998874664,0.20196838676929474,399.72791147232056
data2,STGCN,X,24,32,50,0.2858216464519501,0.23050592839717865,405.92742013931274
data2,STGCN,X,24,64,50,0.24864642322063446,0.2034638226032257,419.0854914188385
data2,STGCN,X,4,16,50,0.20982959866523743,0.19551774859428406,404.0757074356079
data2,STGCN,X,4,32,50,0.17835527658462524,0.16369366645812988,411.62952733039856
data2,STGCN,X,4,64,50,0.19351057708263397,0.17827975749969482,426.3530161380768
data2,STGCN,X,8,16,50,0.1952487826347351,0.17106473445892334,421.23591351509094
data2,STGCN,X,8,32,50,0.19829554855823517,0.17635506391525269,426.4631552696228
data2,STGCN,X,8,64,50,0.20046238601207733,0.1784888207912445,436.3764717578888
data2,STGCN,X,12,16,50,0.24474667012691498,0.1956433653831482,424.0881493091583
data2,STGCN,X,12,32,50,0.19742420315742493,0.17332792282104492,432.955064535141
data2,STGCN,X,12,64,50,0.19959904253482819,0.1767723560333252,443.79822611808777
data2,STGCN,X,24,16,50,0.27817627787590027,0.21647293865680695,400.5682454109192
data2,STGCN,X,24,32,50,0.22602833807468414,0.19194650650024414,403.39528632164
data2,STGCN,X,24,64,50,0.23872269690036774,0.2029048204421997,420.1974582672119
data2,STGCN,X,4,16,50,0.17484425008296967,0.15912190079689026,404.33143734931946
data2,STGCN,X,4,32,50,0.19764018058776855,0.18568427860736847,413.49613070487976
data2,STGCN,X,4,64,50,0.18243861198425293,0.16513553261756897,422.5422649383545
data2,STGCN,X,8,16,50,0.1889919489622116,0.1650698184967041,419.19446563720703
data2,STGCN,X,8,32,50,0.20371635258197784,0.17749716341495514,422.89135479927063
data2,STGCN,X,8,64,50,0.1995430886745453,0.17309194803237915,432.3362810611725
data2,STGCN,X,12,16,50,0.1964757740497589,0.1738087683916092,424.2791693210602
data2,STGCN,X,12,32,50,0.19292797148227692,0.17994260787963867,427.9078767299652
data2,STGCN,X,12,64,50,0.19061897695064545,0.17159682512283325,441.5159409046173
data2,STGCN,X,24,16,50,0.21921080350875854,0.19681845605373383,397.81208205223083
data2,STGCN,X,24,32,50,0.3679598271846771,0.2703751027584076,399.495489358902
data2,STGCN,X,24,64,50,0.2763875722885132,0.2248675525188446,414.44910168647766
data2,STGCN,X,4,16,50,0.18239125609397888,0.169228658080101,404.7331922054291
data2,STGCN,X,4,32,50,0.18280911445617676,0.16496169567108154,412.10694575309753
data2,STGCN,X,4,64,50,0.19182200729846954,0.17659761011600494,422.3695821762085
data2,STGCN,X,8,16,50,0.20327475666999817,0.17834848165512085,419.7644257545471
data2,STGCN,X,8,32,50,0.19525931775569916,0.16880087554454803,421.6598598957062
data2,STGCN,X,8,64,50,0.19714541733264923,0.17326760292053223,437.43821597099304
data2,STGCN,X,12,16,50,0.19280759990215302,0.17603212594985962,429.4913697242737
data2,STGCN,X,12,32,50,0.19407163560390472,0.1807277351617813,433.04990458488464
data2,STGCN,X,12,64,50,0.1984657198190689,0.17527858912944794,446.84951543807983
data2,STGCN,X,24,16,50,0.21850146353244781,0.19171732664108276,403.86791014671326
data2,STGCN,X,24,32,50,0.24983568489551544,0.21161243319511414,411.68061542510986
data2,STGCN,X,24,64,50,0.24023155868053436,0.20830611884593964,428.3515057563782
data2,STGCN,X,4,16,50,0.18451666831970215,0.16752681136131287,406.3385229110718
data2,STGCN,X,4,32,50,0.1844727247953415,0.17094628512859344,406.45984268188477
data2,STGCN,X,4,64,50,0.1816588044166565,0.16379158198833466,419.832989692688
data2,STGCN,X,8,16,50,0.19835273921489716,0.17539668083190918,415.9145574569702
data2,STGCN,X,8,32,50,0.1993274688720703,0.1764608770608902,420.9060266017914
data2,STGCN,X,8,64,50,0.19657815992832184,0.17649972438812256,435.6992619037628
data2,STGCN,X,12,16,50,0.2121904492378235,0.2076837420463562,432.42373991012573
data2,STGCN,X,12,32,50,0.20993255078792572,0.18281681835651398,433.28049087524414
data2,STGCN,X,12,64,50,0.20447677373886108,0.1780887097120285,450.4421467781067
data2,STGCN,X,24,16,50,0.21464182436466217,0.1904335469007492,400.35708117485046
data2,STGCN,X,24,32,50,0.2555699348449707,0.2080717235803604,410.6959240436554
data2,STGCN,X,24,64,50,0.3534044623374939,0.27946344017982483,558.9697012901306
